# Date: 20200217
# Operator: JLC&LM
# Notes: Flamingo samples post SP3 heat
# Tap_cm: 6.0
# Sample: Flamingo-3
# Fit of Tap:
#	Ic = 110 +/- 0.017 A
#	n = 21.8 +/- 0.14 
#	Vc = 6 uV
#	Vfloor = -1.35 +/- 0.0034 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
0.000000,-1.700000,4.781840,0.038109
0.023333,-1.500000,4.952620,0.056564
0.046667,-1.300000,4.867230,0.060024
0.070000,-1.400000,5.038010,0.063427
0.093333,-1.500000,5.123400,0.066821
0.116667,-1.600000,5.123400,0.070218
0.140000,-1.300000,4.781840,0.073600
0.163333,-1.800000,5.038010,0.076998
0.186667,-1.600000,5.038010,0.080431
0.210000,-1.500000,5.123400,0.083831
0.233333,-1.600000,5.038010,0.087243
0.256667,-1.400000,5.038010,0.090639
0.280000,-1.600000,4.781840,0.094025
0.303333,-1.700000,5.379570,0.097421
0.326667,-1.400000,5.294180,0.100826
0.350000,-1.400000,4.952620,0.110876
0.373333,-1.600000,5.123400,0.114740
0.396667,-1.800000,5.123400,0.118187
0.420000,-1.400000,5.038010,0.121583
0.443333,-1.300000,5.123400,0.124992
0.466667,-1.500000,5.038010,0.128379
0.490000,-1.800000,5.208790,0.132215
0.513333,-1.400000,5.123400,0.135768
0.536667,-1.400000,5.123400,0.139274
0.560000,-1.300000,4.952620,0.142676
0.583333,-1.400000,5.208790,0.146556
0.606667,-1.300000,5.123400,0.150151
0.630000,-1.300000,5.038010,0.153680
0.653333,-1.400000,5.123400,0.157083
0.676667,-1.700000,5.379570,0.160509
0.700000,-1.400000,5.208790,0.164149
0.723333,-1.400000,5.123400,0.167708
0.746667,-1.600000,5.208790,0.171241
0.770000,-1.700000,5.379570,0.174636
0.793333,-1.600000,4.952620,0.178645
0.816667,-1.500000,5.208790,0.182243
0.840000,-1.200000,5.294180,0.185769
0.863333,-1.400000,5.123400,0.189167
0.886667,-1.500000,5.208790,0.192562
0.910000,-1.400000,5.208790,0.196167
0.933333,-1.300000,5.379570,0.199729
0.956667,-1.500000,5.464960,0.203269
0.980000,-1.600000,5.294180,0.206670
1.003333,-1.400000,5.379570,0.210516
1.026667,-1.500000,5.464960,0.214096
1.050000,-1.500000,5.038010,0.221947
1.073333,-1.700000,5.464960,0.225738
1.096667,-1.400000,5.379570,0.229354
1.120000,-1.400000,5.550350,0.235579
1.143333,-1.400000,5.123400,0.239053
1.166667,-1.500000,5.721130,0.243461
1.190000,-1.300000,5.635740,0.247274
1.213333,-1.500000,5.294180,0.253528
1.236667,-1.500000,5.294180,0.257341
1.260000,-1.800000,5.379570,0.261014
1.283333,-1.500000,5.550350,0.267298
1.306667,-1.500000,5.464960,0.270772
1.330000,-1.500000,5.635740,0.274225
1.353333,-1.400000,5.294180,0.277800
1.376667,-1.400000,5.635740,0.284033
1.400000,-1.600000,5.464960,0.287475
1.423333,-1.500000,5.635740,0.290880
1.446667,-1.400000,5.635740,0.294262
1.470000,-1.600000,5.635740,0.297656
1.493333,-1.700000,5.550350,0.301050
1.516667,-1.500000,5.464960,0.304437
1.540000,-1.300000,5.464960,0.307839
1.563333,-1.500000,5.379570,0.311223
1.586667,-1.600000,5.635740,0.314602
1.610000,-1.500000,5.721130,0.318029
1.633333,-1.600000,5.550350,0.321429
1.656667,-1.400000,5.635740,0.324812
1.680000,-1.200000,5.635740,0.328218
1.703333,-1.500000,5.721130,0.331612
1.726667,-1.500000,5.891910,0.335011
1.750000,-1.400000,5.635740,0.338392
1.773333,-1.500000,5.379570,0.341795
1.796667,-1.300000,5.464960,0.345182
1.820000,-1.700000,5.806520,0.348576
1.843333,-1.400000,5.806520,0.351971
1.866667,-1.400000,5.550350,0.355355
1.890000,-1.500000,5.721130,0.358771
1.913333,-1.300000,5.550350,0.362164
1.936667,-1.600000,5.635740,0.365552
1.960000,-1.700000,5.977300,0.368936
1.983333,-1.500000,5.721130,0.372331
2.006667,-1.600000,5.806520,0.375711
2.030000,-1.400000,5.721130,0.379092
2.053333,-1.500000,5.806520,0.382489
2.076667,-1.200000,5.977300,0.385886
2.100000,-1.600000,5.806520,0.389269
2.123333,-1.500000,5.635740,0.392662
2.146667,-1.600000,5.806520,0.396052
2.170000,-1.400000,5.891910,0.399437
2.193333,-1.100000,5.977300,0.406714
2.216667,-1.500000,5.806520,0.412541
2.240000,-1.400000,5.977300,0.416437
2.263333,-1.100000,6.148080,0.419882
2.286667,-1.600000,5.721130,0.423291
2.310000,-1.400000,5.806520,0.426677
2.333333,-1.500000,5.977300,0.430063
2.356667,-1.400000,6.062690,0.433460
2.380000,-1.500000,5.891910,0.436843
2.403333,-1.500000,6.062690,0.440229
2.426667,-1.600000,5.977300,0.443602
2.450000,-1.300000,6.062690,0.446998
2.473333,-1.500000,6.148080,0.450444
2.496667,-1.600000,6.233470,0.453843
2.520000,-1.400000,5.977300,0.457252
2.543333,-1.400000,5.977300,0.460641
2.566667,-1.500000,6.318860,0.464017
2.590000,-1.400000,6.318860,0.467396
2.613333,-1.500000,6.062690,0.470798
2.636667,-1.400000,6.062690,0.474183
2.660000,-1.700000,6.062690,0.477577
2.683333,-1.700000,6.233470,0.480976
2.706667,-1.300000,6.318860,0.484358
2.730000,-1.600000,5.977300,0.487748
2.753333,-1.500000,6.233470,0.491145
2.776667,-1.400000,6.233470,0.494531
2.800000,-1.500000,6.404250,0.497940
2.823333,-1.500000,6.062690,0.501338
2.846667,-1.100000,6.148080,0.504716
2.870000,-1.600000,6.318860,0.508115
2.893333,-1.300000,6.148080,0.511507
2.916667,-1.400000,6.404250,0.514885
2.940000,-1.800000,6.404250,0.518278
2.963333,-1.400000,6.062690,0.521681
2.986667,-1.400000,6.233470,0.525078
3.010000,-1.500000,6.404250,0.528468
3.033333,-1.500000,6.489640,0.531862
3.056667,-1.300000,6.489640,0.535250
3.080000,-1.700000,6.233470,0.538638
3.103333,-1.700000,6.062690,0.542025
3.126667,-1.600000,6.233470,0.545411
3.150000,-1.600000,6.660420,0.548836
3.173333,-1.300000,6.404250,0.552228
3.196667,-1.300000,6.318860,0.555635
3.220000,-1.400000,6.233470,0.559024
3.243333,-1.500000,6.575030,0.562414
3.266667,-1.800000,6.489640,0.565804
3.290000,-1.400000,6.575030,0.569181
3.313333,-1.600000,6.404250,0.572581
3.336667,-1.200000,6.404250,0.575979
3.360000,-1.500000,6.660420,0.579378
3.383333,-1.600000,6.575030,0.582768
3.406667,-1.600000,6.575030,0.586156
3.430000,-1.600000,6.489640,0.589570
3.453333,-1.500000,6.489640,0.592978
3.476667,-1.400000,6.831200,0.596376
3.500000,-1.400000,6.404250,0.599761
3.523333,-1.500000,6.660420,0.603145
3.546667,-1.500000,6.660420,0.606533
3.570000,-1.500000,6.575030,0.609921
3.593333,-1.300000,6.745810,0.613300
3.616667,-1.600000,6.831200,0.616679
3.640000,-1.400000,6.660420,0.620066
3.663333,-1.300000,6.745810,0.623458
3.686667,-1.700000,6.575030,0.626844
3.710000,-1.500000,6.745810,0.630227
3.733333,-1.400000,6.831200,0.633611
3.756667,-1.500000,6.745810,0.637012
3.780000,-1.300000,6.575030,0.640395
3.803333,-1.600000,6.575030,0.643798
3.826667,-1.400000,7.001980,0.647208
3.850000,-1.700000,6.660420,0.650599
3.873333,-1.600000,6.745810,0.653999
3.896667,-1.600000,6.831200,0.657413
3.920000,-1.400000,6.660420,0.660824
3.943333,-1.600000,7.001980,0.664208
3.966667,-1.700000,6.916590,0.667590
3.990000,-1.400000,6.660420,0.670996
4.013333,-1.500000,6.916590,0.674383
4.036667,-1.500000,7.001980,0.677777
4.060000,-1.500000,7.087370,0.681177
4.083333,-1.400000,6.831200,0.684558
4.106667,-1.600000,6.745810,0.687968
4.130000,-1.400000,6.745810,0.691363
4.153333,-1.400000,6.745810,0.694745
4.176667,-1.600000,7.258150,0.698136
4.200000,-1.600000,7.087370,0.701538
4.223333,-1.400000,6.745810,0.711842
4.246667,-1.200000,7.001980,0.715704
4.270000,-1.500000,7.001980,0.719132
4.293333,-1.200000,7.001980,0.722520
4.316667,-1.500000,6.831200,0.725899
4.340000,-1.500000,7.001980,0.729283
4.363333,-1.400000,6.916590,0.732667
4.386667,-1.500000,7.001980,0.736045
4.410000,-1.400000,7.087370,0.739422
