# Date: 20200217
# Operator: JLC&LM
# Notes: Flamingo samples post SP3 heat
# Tap_cm: 6.0
# Sample: Flamingo-4
# Fit of Tap:
#	Ic = 123 +/- 0.029 A
#	n = 28.5 +/- 0.35 
#	Vc = 6 uV
#	Vfloor = -1.1 +/- 0.0056 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
2.893333,-1.500000,6.745810,0.471043
2.916667,-1.600000,6.831200,0.474324
2.940000,-1.700000,7.258150,0.477614
2.963333,-1.900000,7.172760,0.480904
2.986667,-1.900000,6.745810,0.484184
3.010000,-1.700000,7.001980,0.487469
3.033333,-1.800000,6.916590,0.490758
3.056667,-1.700000,7.258150,0.494039
3.080000,-1.700000,7.087370,0.497321
3.103333,-1.800000,6.916590,0.500625
3.126667,-1.800000,7.001980,0.503913
3.150000,-1.800000,6.831200,0.507186
3.173333,-1.800000,7.258150,0.510461
3.196667,-1.700000,7.087370,0.513739
3.220000,-1.600000,6.916590,0.517010
3.243333,-1.500000,6.916590,0.520289
3.266667,-1.900000,7.087370,0.523575
3.290000,-1.700000,7.428930,0.526856
3.313333,-1.500000,7.172760,0.530133
3.336667,-1.600000,7.001980,0.533413
3.360000,-1.700000,7.001980,0.536688
3.383333,-1.700000,7.087370,0.539965
3.406667,-1.700000,7.428930,0.543249
3.430000,-1.500000,7.258150,0.546535
3.453333,-1.600000,7.087370,0.549854
3.476667,-1.600000,7.172760,0.553148
3.500000,-1.700000,7.258150,0.556425
3.523333,-1.700000,7.343540,0.559703
3.546667,-1.800000,7.172760,0.563017
3.570000,-1.500000,7.258150,0.566295
3.593333,-1.800000,7.258150,0.569567
3.616667,-1.800000,7.087370,0.572876
3.640000,-1.500000,7.599710,0.576152
3.663333,-1.600000,7.428930,0.579425
3.686667,-1.700000,7.428930,0.582701
3.710000,-1.600000,7.343540,0.589732
3.733333,-1.700000,7.428930,0.595405
3.756667,-1.600000,7.343540,0.599324
3.780000,-1.800000,7.172760,0.602759
3.803333,-1.900000,7.258150,0.606164
3.826667,-1.500000,7.514320,0.609552
3.850000,-1.400000,7.343540,0.612968
3.873333,-1.800000,7.343540,0.616350
3.896667,-1.800000,7.258150,0.619744
3.920000,-1.600000,7.428930,0.623161
3.943333,-1.600000,7.685100,0.626546
3.966667,-1.700000,7.514320,0.629933
3.990000,-1.500000,7.428930,0.633320
4.013333,-1.700000,7.514320,0.636701
4.036667,-1.700000,7.599710,0.640115
4.060000,-1.700000,7.685100,0.643519
4.083333,-1.700000,7.514320,0.646905
4.106667,-1.700000,7.514320,0.650286
4.130000,-1.700000,7.343540,0.653673
4.153333,-1.700000,7.599710,0.657063
4.176667,-1.900000,7.514320,0.660453
4.200000,-1.700000,7.685100,0.663835
4.223333,-1.600000,7.514320,0.667207
4.246667,-2.000000,7.258150,0.670639
4.270000,-1.700000,7.685100,0.674038
4.293333,-1.800000,7.770490,0.677423
4.316667,-1.700000,7.770490,0.680794
4.340000,-1.700000,7.258150,0.684184
4.363333,-1.900000,7.685100,0.687586
4.386667,-1.600000,7.770490,0.690978
4.410000,-1.700000,7.941270,0.694373
4.433333,-1.700000,7.685100,0.697754
4.456667,-1.600000,7.428930,0.701144
4.480000,-1.800000,7.599710,0.704535
4.503333,-1.700000,7.941270,0.707913
4.526667,-1.600000,7.855880,0.711290
4.550000,-1.600000,7.770490,0.714671
4.573333,-1.700000,7.514320,0.718097
4.596667,-1.700000,7.855880,0.721528
4.620000,-1.400000,7.685100,0.724914
4.643333,-1.900000,8.026660,0.728290
4.666667,-1.800000,8.026660,0.731666
4.690000,-1.800000,7.685100,0.735067
4.713333,-1.700000,7.685100,0.738462
4.736667,-1.700000,7.685100,0.741863
4.760000,-1.800000,7.855880,0.745253
4.783333,-1.600000,8.112050,0.748641
4.806667,-1.600000,8.026660,0.752036
4.830000,-1.700000,7.599710,0.755419
4.853333,-1.700000,7.941270,0.758811
4.876667,-1.700000,8.112050,0.762235
