# Date: 20200710
# Operator: SCAW
# Notes:
#	pp2-1 pre-test tap
#	z
# Tap_cm: 6.0
# Sample: pp2-1
# Fit of Tap:
#	Ic = 969 +/- 77 A
#	n = 0.884 +/- 0.04 
#	Vc = 6 uV
#	Vfloor = -2.43 +/- 0.018 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
2.916667,-2.200000,7.343540,0.594901
2.940000,-2.300000,7.001980,0.598473
2.963333,-2.500000,7.172760,0.610271
2.986667,-2.300000,7.258150,0.614644
3.010000,-2.200000,7.258150,0.618263
3.033333,-2.500000,7.258150,0.621756
3.056667,-2.400000,7.343540,0.625262
3.080000,-2.500000,7.514320,0.628763
3.103333,-2.500000,7.258150,0.632409
3.126667,-2.500000,7.258150,0.636015
3.150000,-2.200000,7.685100,0.640222
3.173333,-2.600000,7.343540,0.643906
3.196667,-2.500000,7.172760,0.651256
3.220000,-2.500000,7.428930,0.655561
3.243333,-2.400000,7.685100,0.659181
3.266667,-2.000000,7.428930,0.666116
3.290000,-2.600000,7.428930,0.670611
3.313333,-2.700000,7.685100,0.674659
3.336667,-2.300000,7.428930,0.681608
3.360000,-2.300000,7.514320,0.685734
3.383333,-2.300000,7.514320,0.689450
3.406667,-2.500000,7.599710,0.697849
3.430000,-2.200000,7.258150,0.701683
3.453333,-2.400000,7.685100,0.706129
3.476667,-2.300000,7.599710,0.713194
3.500000,-2.500000,7.428930,0.717693
3.523333,-2.400000,7.685100,0.721772
3.546667,-2.200000,7.685100,0.728486
3.570000,-2.500000,7.428930,0.732037
3.593333,-2.200000,7.514320,0.736338
3.616667,-2.400000,7.770490,0.739971
3.640000,-2.700000,7.599710,0.747289
3.663333,-2.300000,7.428930,0.751736
3.686667,-2.700000,7.855880,0.755763
3.710000,-2.200000,7.599710,0.763379
3.733333,-2.600000,7.941270,0.767352
3.756667,-2.400000,7.599710,0.771513
3.780000,-2.500000,7.770490,0.779362
3.803333,-2.200000,7.599710,0.783277
3.826667,-2.300000,7.514320,0.787234
3.850000,-2.400000,8.026660,0.793852
3.873333,-2.400000,7.599710,0.797692
3.896667,-2.400000,7.514320,0.801323
3.920000,-2.700000,7.685100,0.808081
3.943333,-2.300000,7.941270,0.811823
3.966667,-2.600000,7.599710,0.815487
3.990000,-2.400000,7.599710,0.819262
4.013333,-2.500000,7.855880,0.823211
4.036667,-2.400000,7.855880,0.826826
4.060000,-2.200000,7.599710,0.830471
4.083333,-2.500000,7.855880,0.834042
4.106667,-2.200000,7.770490,0.837854
4.130000,-2.500000,8.026660,0.841477
4.153333,-2.300000,8.026660,0.844957
4.176667,-2.400000,7.685100,0.848386
4.200000,-2.300000,7.599710,0.851845
4.223333,-2.300000,7.941270,0.855524
4.246667,-2.500000,7.941270,0.859037
4.270000,-2.400000,8.026660,0.862734
4.293333,-2.200000,7.855880,0.866481
4.316667,-2.400000,8.026660,0.870432
4.340000,-2.700000,8.112050,0.874584
4.363333,-2.300000,8.112050,0.878365
4.386667,-2.300000,7.855880,0.882081
4.410000,-2.300000,7.855880,0.885699
4.433333,-2.300000,8.197440,0.889434
4.456667,-2.600000,8.197440,0.893085
4.480000,-2.500000,8.197440,0.896580
4.503333,-2.300000,8.197440,0.909532
4.526667,-2.400000,7.770490,0.914198
4.550000,-2.600000,7.770490,0.918018
4.573333,-2.200000,7.941270,0.921732
4.596667,-2.300000,8.112050,0.925515
4.620000,-2.500000,7.941270,0.929151
4.643333,-2.500000,8.197440,0.932659
4.666667,-2.600000,8.112050,0.936447
4.690000,-2.200000,8.453610,0.940309
4.713333,-2.700000,8.282830,0.943991
4.736667,-2.200000,8.026660,0.947511
4.760000,-2.500000,8.112050,0.951014
4.783333,-2.300000,8.026660,0.954426
4.806667,-2.200000,8.368220,1.041920
4.830000,-2.500000,8.368220,1.060528
4.853333,-2.100000,8.197440,1.064536
4.876667,-2.400000,8.112050,1.068681
4.900000,-2.200000,8.624390,1.074131
