# Date: 20200311
# Operator: JLC
# Notes: Ibis post test packet B
# Tap_cm: 6.0
# Sample: SOX 351-C 755.28-755.16
# Fit of Tap:
#	Ic = 119 +/- 0.017 A
#	n = 48.2 +/- 0.65 
#	Vc = 6 uV
#	Vfloor = -1.18 +/- 0.0056 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
5.553333,-1.800000,9.307510,1.009433
5.576667,-1.700000,9.222120,1.084386
5.600000,-1.700000,9.136730,1.100676
5.623333,-1.800000,9.222120,1.104343
5.646667,-1.600000,9.478290,1.114623
5.670000,-1.600000,9.136730,1.118544
5.693333,-1.700000,9.051340,1.122042
5.716667,-1.700000,9.392900,1.125583
5.740000,-1.800000,9.734460,1.129106
5.763333,-1.700000,9.222120,1.132606
5.786667,-1.500000,9.392900,1.135956
5.810000,-1.700000,9.136730,1.139248
5.833333,-1.500000,9.563680,1.142575
5.856667,-1.700000,9.392900,1.145879
5.880000,-1.600000,9.478290,1.149173
5.903333,-1.600000,9.478290,1.152615
5.926667,-1.800000,9.136730,1.156156
5.950000,-1.600000,9.478290,1.159623
5.973333,-1.900000,9.734460,1.162949
5.996667,-1.500000,9.478290,1.166258
6.020000,-1.600000,9.392900,1.169645
6.043333,-1.600000,9.136730,1.173077
6.066667,-1.700000,9.649070,1.176493
6.090000,-1.700000,9.478290,1.179996
6.113333,-1.900000,9.563680,1.183482
6.136667,-1.900000,9.649070,1.187042
6.160000,-1.400000,9.307510,1.190628
6.183333,-1.700000,9.734460,1.194185
6.206667,-1.700000,9.478290,1.197549
6.230000,-1.700000,9.563680,1.200885
6.253333,-1.600000,9.307510,1.204505
6.276667,-1.900000,9.392900,1.208176
6.300000,-1.700000,9.649070,1.211744
6.323333,-2.000000,9.649070,1.215293
6.346667,-1.400000,9.563680,1.218761
6.370000,-1.600000,9.734460,1.222114
6.393333,-1.900000,9.734460,1.225431
6.416667,-1.500000,9.819850,1.228855
6.440000,-1.700000,9.563680,1.232469
6.463333,-1.600000,9.734460,1.235910
6.486667,-1.700000,9.734460,1.239295
6.510000,-1.800000,9.649070,1.242829
6.533333,-1.700000,9.734460,1.246347
6.556667,-2.000000,9.649070,1.249757
6.580000,-1.900000,9.649070,1.253160
6.603333,-1.500000,9.563680,1.256696
6.626667,-1.500000,9.819850,1.260209
6.650000,-1.500000,9.734460,1.263770
6.673333,-1.700000,9.563680,1.267309
6.696667,-1.500000,9.649070,1.270853
6.720000,-1.500000,9.222120,1.274360
6.743333,-1.500000,9.734460,1.277667
6.766667,-1.800000,9.819850,1.281119
6.790000,-1.500000,9.905240,1.284614
6.813333,-1.500000,9.734460,1.288010
6.836667,-1.800000,9.649070,1.291376
6.860000,-1.500000,9.819850,1.294906
6.883333,-1.800000,9.819850,1.298473
6.906667,-1.700000,9.819850,1.301923
6.930000,-1.700000,9.990630,1.305398
6.953333,-1.500000,9.990630,1.308866
6.976667,-1.900000,10.076020,1.312426
7.000000,-1.400000,9.734460,1.315935
7.023333,-1.900000,9.819850,1.319375
7.046667,-2.000000,9.649070,1.322919
7.070000,-2.100000,10.076020,1.326342
7.093333,-1.600000,10.246800,1.329671
7.116667,-1.700000,9.734460,1.333234
7.140000,-1.800000,9.990630,1.336725
7.163333,-1.600000,9.819850,1.340173
7.186667,-1.700000,10.417580,1.343630
7.210000,-1.700000,10.076020,1.347146
7.233333,-1.600000,9.819850,1.350586
7.256667,-1.800000,9.990630,1.353909
7.280000,-1.900000,9.990630,1.357335
7.303333,-1.700000,10.076020,1.360863
7.326667,-1.600000,10.246800,1.364355
7.350000,-1.800000,9.905240,1.367709
7.373333,-1.600000,9.990630,1.371223
7.396667,-1.600000,9.734460,1.374721
7.420000,-1.800000,10.332190,1.378135
7.443333,-1.900000,10.161410,1.381510
7.466667,-1.700000,10.246800,1.385056
7.490000,-1.800000,10.332190,1.388618
7.513333,-1.800000,10.246800,1.392177
7.536667,-1.700000,10.246800,1.395710
7.560000,-1.700000,10.161410,1.399188
7.583333,-1.600000,10.246800,1.403441
7.606667,-1.800000,10.417580,1.410908
7.630000,-1.800000,9.990630,1.417688
7.653333,-1.800000,10.161410,1.421864
7.676667,-1.500000,10.076020,1.425510
7.700000,-1.800000,10.332190,1.428889
7.723333,-1.800000,10.332190,1.432196
7.746667,-2.000000,10.161410,1.435537
7.770000,-1.600000,10.246800,1.439036
7.793333,-1.900000,10.332190,1.442539
7.816667,-1.700000,10.502970,1.445912
7.840000,-1.500000,10.417580,1.449409
7.863333,-1.800000,10.502970,1.452878
7.886667,-1.900000,9.990630,1.456242
7.910000,-1.700000,10.588360,1.459616
7.933333,-1.800000,10.588360,1.463249
7.956667,-1.600000,10.332190,1.466795
7.980000,-1.800000,10.246800,1.470341
8.003333,-1.900000,10.246800,1.473912
8.026667,-1.800000,10.588360,1.477430
8.050000,-1.500000,10.502970,1.480832
8.073333,-1.300000,10.332190,1.484160
8.096667,-1.500000,10.502970,1.487456
8.120000,-1.800000,10.246800,1.490751
8.143333,-1.500000,10.502970,1.494196
8.166667,-1.400000,10.588360,1.497788
8.190000,-1.600000,10.502970,1.501318
8.213333,-1.800000,10.502970,1.504727
8.236667,-1.800000,10.417580,1.508039
8.260000,-1.900000,10.759140,1.511551
8.283333,-1.400000,10.332190,1.515076
8.306667,-1.900000,10.502970,1.518513
8.330000,-1.900000,10.502970,1.521958
8.353333,-1.800000,10.759140,1.525482
8.376667,-1.700000,10.502970,1.529031
8.400000,-1.700000,10.502970,1.532643
8.423333,-1.800000,10.673750,1.536199
8.446667,-2.000000,10.246800,1.539750
8.470000,-1.900000,10.844530,1.543358
8.493333,-1.900000,10.929920,1.546909
8.516667,-1.700000,10.417580,1.550426
8.540000,-1.800000,10.844530,1.553990
8.563333,-1.800000,10.588360,1.557527
8.586667,-1.800000,10.588360,1.561142
8.610000,-1.400000,10.673750,1.564714
8.633333,-1.800000,10.673750,1.568250
8.656667,-1.600000,10.759140,1.571809
8.680000,-1.900000,10.673750,1.575346
8.703333,-1.600000,10.844530,1.578836
8.726667,-1.900000,10.844530,1.582223
8.750000,-1.800000,10.673750,1.585545
8.773333,-2.000000,10.929920,1.588847
8.796667,-1.800000,10.759140,1.592254
8.820000,-2.000000,10.929920,1.595789
8.843333,-1.800000,10.759140,1.599335
8.866667,-2.000000,10.673750,1.602903
8.890000,-1.700000,10.673750,1.606475
8.913333,-1.800000,11.015310,1.610015
8.936667,-1.600000,11.015310,1.613575
8.960000,-1.800000,10.759140,1.617130
8.983333,-1.500000,10.844530,1.620661
9.006667,-1.900000,10.502970,1.624293
9.030000,-1.900000,11.100700,1.627837
9.053333,-1.800000,10.929920,1.631401
9.076667,-1.600000,10.929920,1.634937
9.100000,-1.700000,10.759140,1.638408
9.123333,-1.600000,10.759140,1.641917
9.146667,-1.800000,11.186090,1.645460
9.170000,-1.700000,10.844530,1.648917
9.193333,-1.700000,11.100700,1.652508
9.216667,-2.000000,10.673750,1.656054
9.240000,-1.400000,11.186090,1.659616
9.263333,-1.500000,11.186090,1.663173
9.286667,-1.900000,11.100700,1.666711
9.310000,-1.700000,10.844530,1.670235
9.333333,-1.600000,11.015310,1.673652
9.356667,-1.800000,11.356870,1.676977
9.380000,-1.600000,11.271480,1.680367
9.403333,-1.800000,10.588360,1.683781
9.426667,-1.600000,11.015310,1.687120
9.450000,-1.900000,11.100700,1.690444
9.473333,-1.600000,11.271480,1.693818
9.496667,-1.800000,11.100700,1.697252
9.520000,-1.500000,10.929920,1.700600
9.543333,-1.800000,10.929920,1.704249
9.566667,-1.500000,11.356870,1.714762
9.590000,-1.600000,11.186090,1.718780
9.613333,-1.700000,11.442260,1.722316
9.636667,-1.600000,11.186090,1.725855
9.660000,-1.700000,11.356870,1.729427
9.683333,-1.700000,11.186090,1.732984
9.706667,-1.500000,11.271480,1.736416
9.730000,-1.900000,10.759140,1.739709
9.753333,-1.700000,11.527650,1.743012
9.776667,-1.800000,11.356870,1.746328
9.800000,-1.600000,11.356870,1.749625
9.823333,-1.600000,11.186090,1.752927
9.846667,-1.800000,11.186090,1.756235
9.870000,-1.600000,11.186090,1.759534
9.893333,-1.600000,11.442260,1.762844
9.916667,-1.600000,11.442260,1.766311
9.940000,-1.900000,11.271480,1.769860
9.963333,-1.700000,11.015310,1.773493
9.986667,-2.000000,11.442260,1.777037
10.010000,-1.800000,11.442260,1.780648
10.033333,-1.600000,11.100700,1.784307
10.056667,-1.800000,11.186090,1.787824
10.080000,-1.700000,11.015310,1.791356
10.103333,-1.300000,11.698430,1.795000
10.126667,-1.700000,11.527650,1.798541
10.150000,-1.600000,11.356870,1.801993
10.173333,-1.800000,11.356870,1.805512
10.196667,-1.700000,11.527650,1.809053
10.220000,-1.500000,11.442260,1.812583
10.243333,-1.600000,11.442260,1.816120
10.266667,-1.900000,11.527650,1.819655
10.290000,-1.700000,11.100700,1.823214
10.313333,-1.600000,11.954600,1.826746
10.336667,-1.600000,11.613040,1.830275
10.360000,-1.500000,11.698430,1.833850
10.383333,-1.600000,11.698430,1.837404
10.406667,-1.700000,11.527650,1.841005
10.430000,-1.800000,11.954600,1.844559
10.453333,-1.600000,11.783820,1.848115
10.476667,-1.300000,11.442260,1.851656
10.500000,-1.600000,11.613040,1.855218
10.523333,-1.600000,11.356870,1.858686
10.546667,-1.700000,11.954600,1.862134
10.570000,-1.700000,11.698430,1.865508
10.593333,-1.600000,11.527650,1.868973
10.616667,-1.600000,11.527650,1.872593
10.640000,-1.800000,11.527650,1.876161
10.663333,-1.500000,11.698430,1.879701
10.686667,-1.800000,11.613040,1.883239
10.710000,-1.700000,11.527650,1.886777
10.733333,-1.600000,11.442260,1.890257
10.756667,-1.800000,11.869210,1.893680
10.780000,-1.800000,11.783820,1.897259
10.803333,-1.800000,11.442260,1.900749
10.826667,-1.900000,11.869210,1.904184
10.850000,-1.600000,11.613040,1.907609
10.873333,-1.600000,11.783820,1.911170
10.896667,-1.400000,11.869210,1.914682
10.920000,-1.900000,11.869210,1.918073
10.943333,-1.700000,11.613040,1.921584
10.966667,-1.400000,11.954600,1.925143
10.990000,-1.600000,11.869210,1.928675
11.013333,-1.800000,11.954600,1.932210
11.036667,-1.600000,11.783820,1.935640
11.060000,-1.500000,11.954600,1.939100
11.083333,-1.400000,11.869210,1.942492
11.106667,-1.900000,12.210770,1.945904
11.130000,-1.600000,11.869210,1.949389
11.153333,-1.800000,11.954600,1.952819
11.176667,-1.600000,11.783820,1.956216
11.200000,-1.400000,12.125380,1.959794
11.223333,-1.600000,12.039990,1.963299
11.246667,-1.700000,11.954600,1.966630
11.270000,-1.900000,12.210770,1.969926
11.293333,-1.700000,11.698430,1.973262
11.316667,-1.700000,12.296160,1.976700
11.340000,-1.800000,12.296160,1.980164
11.363333,-1.600000,11.954600,1.983602
11.386667,-1.900000,12.039990,1.986936
11.410000,-1.600000,11.698430,1.990223
11.433333,-1.900000,12.210770,1.993517
11.456667,-1.600000,12.381550,1.996882
11.480000,-1.700000,11.954600,2.000398
11.503333,-1.700000,12.039990,2.003812
11.526667,-1.900000,12.296160,2.013729
11.550000,-1.600000,12.296160,2.095806
11.573333,-1.700000,12.381550,2.113687
11.596667,-1.800000,12.039990,2.117240
11.620000,-1.500000,12.381550,2.120634
11.643333,-1.600000,12.125380,2.123944
11.666667,-1.600000,12.466940,2.127300
11.690000,-1.700000,12.210770,2.130821
11.713333,-1.800000,12.210770,2.134455
11.736667,-1.600000,12.210770,2.138038
11.760000,-1.400000,11.954600,2.141805
11.783333,-1.700000,12.466940,2.145419
11.806667,-1.700000,12.210770,2.150209
11.830000,-1.700000,12.381550,2.154504
11.853333,-1.700000,11.783820,2.158052
11.876667,-1.500000,12.381550,2.163687
11.900000,-1.400000,12.125380,2.167113
11.923333,-1.700000,12.381550,2.170410
11.946667,-1.700000,11.869210,2.175510
11.970000,-1.500000,12.466940,2.179127
11.993333,-1.700000,12.381550,2.182757
12.016667,-1.400000,12.466940,2.186252
12.040000,-1.800000,11.954600,2.189772
12.063333,-1.500000,12.552330,2.193443
12.086667,-1.700000,12.466940,2.197194
12.110000,-1.600000,12.210770,2.200876
12.133333,-1.500000,12.381550,2.205342
12.156667,-1.900000,12.381550,2.208767
12.180000,-1.800000,12.552330,2.213423
12.203333,-1.700000,12.210770,2.217142
12.226667,-1.900000,12.381550,2.220681
12.250000,-1.500000,12.210770,2.225118
12.273333,-1.800000,12.552330,2.229470
12.296667,-1.600000,12.552330,2.233112
12.320000,-1.900000,12.381550,2.237714
12.343333,-1.600000,12.210770,2.241183
12.366667,-1.700000,12.723110,2.244861
12.390000,-1.900000,12.466940,2.248420
12.413333,-1.800000,12.552330,2.253247
12.436667,-2.000000,12.210770,2.256725
12.460000,-1.700000,12.808500,2.260029
12.483333,-1.500000,12.808500,2.263400
12.506667,-1.600000,12.466940,2.267821
12.530000,-1.600000,12.466940,2.271400
12.553333,-1.900000,12.296160,2.274990
12.576667,-1.700000,12.979280,2.278542
12.600000,-1.900000,12.466940,2.282118
12.623333,-1.700000,12.637720,2.285661
12.646667,-1.700000,12.723110,2.289211
12.670000,-1.700000,12.979280,2.292842
12.693333,-1.900000,12.893890,2.296408
12.716667,-1.900000,12.637720,2.299904
12.740000,-1.800000,12.637720,2.304821
12.763333,-1.600000,12.893890,2.313092
12.786667,-1.600000,12.466940,2.319925
12.810000,-1.400000,12.723110,2.323839
12.833333,-1.700000,13.150060,2.327219
12.856667,-1.500000,12.808500,2.330879
12.880000,-1.500000,12.893890,2.334540
12.903333,-1.700000,12.723110,2.338102
12.926667,-1.700000,12.723110,2.341628
12.950000,-1.600000,13.320840,2.346787
12.973333,-1.600000,12.808500,2.350239
12.996667,-1.800000,12.893890,2.354267
13.020000,-1.600000,12.637720,2.359077
13.043333,-1.600000,12.808500,2.365466
13.066667,-1.800000,12.979280,2.368994
13.090000,-1.600000,13.064670,2.372341
13.113333,-1.600000,12.979280,2.375665
13.136667,-1.700000,13.064670,2.379037
13.160000,-1.800000,12.893890,2.382347
13.183333,-1.900000,12.979280,2.385649
13.206667,-1.500000,12.893890,2.389029
13.230000,-1.500000,12.979280,2.392322
13.253333,-1.500000,13.150060,2.395620
13.276667,-1.900000,12.979280,2.398978
13.300000,-1.700000,12.979280,2.402606
13.323333,-1.900000,12.893890,2.406129
13.346667,-1.800000,13.235450,2.409930
13.370000,-1.700000,13.150060,2.413391
13.393333,-1.700000,12.808500,2.418000
13.416667,-1.500000,12.979280,2.421820
13.440000,-1.700000,12.893890,2.425336
13.463333,-1.800000,13.320840,2.428696
13.486667,-1.800000,13.320840,2.432349
13.510000,-1.500000,13.150060,2.452170
13.533333,-2.000000,13.320840,2.455655
13.556667,-1.800000,13.235450,2.459308
13.580000,-1.400000,13.320840,2.462872
13.603333,-1.600000,13.064670,2.466420
13.626667,-1.800000,13.150060,2.469957
13.650000,-1.500000,12.979280,2.473565
13.673333,-1.500000,13.406230,2.477114
13.696667,-1.500000,13.150060,2.480660
13.720000,-1.700000,12.979280,2.484325
13.743333,-1.500000,12.893890,2.487855
13.766667,-1.700000,12.979280,2.491402
13.790000,-1.500000,13.491620,2.494941
13.813333,-1.400000,13.406230,2.498484
13.836667,-1.700000,13.235450,2.501915
13.860000,-1.600000,13.320840,2.505245
13.883333,-1.700000,13.150060,2.508679
13.906667,-1.400000,13.577010,2.512599
13.930000,-1.900000,13.491620,2.516162
13.953333,-1.600000,13.320840,2.519921
13.976667,-1.600000,13.150060,2.523617
14.000000,-2.000000,13.747790,2.527198
14.023333,-1.500000,13.577010,2.530740
14.046667,-1.400000,13.320840,2.534342
14.070000,-1.400000,13.064670,2.537887
14.093333,-1.600000,13.064670,2.541445
14.116667,-1.600000,13.406230,2.545004
14.140000,-1.800000,13.406230,2.548533
14.163333,-1.600000,13.406230,2.552059
14.186667,-1.600000,13.320840,2.555598
14.210000,-1.500000,13.577010,2.559142
14.233333,-1.600000,13.406230,2.562778
14.256667,-1.400000,13.406230,2.566319
14.280000,-1.700000,13.406230,2.569855
14.303333,-1.700000,13.064670,2.573445
14.326667,-1.800000,13.833180,2.577007
14.350000,-1.500000,13.747790,2.580535
14.373333,-1.600000,13.235450,2.584210
14.396667,-1.400000,13.577010,2.587756
14.420000,-1.200000,13.491620,2.591313
14.443333,-1.800000,13.491620,2.594861
14.466667,-1.900000,13.918570,2.598403
14.490000,-1.700000,13.406230,2.601969
14.513333,-1.600000,13.577010,2.609421
14.536667,-1.700000,13.662400,2.615627
14.560000,-1.800000,13.577010,2.619498
14.583333,-1.900000,13.662400,2.623405
14.606667,-1.900000,14.003960,2.627076
14.630000,-1.800000,13.918570,2.630484
14.653333,-1.700000,13.577010,2.633799
14.676667,-1.800000,13.577010,2.637099
14.700000,-1.300000,13.577010,2.641102
14.723333,-2.000000,13.918570,2.644540
14.746667,-1.500000,14.003960,2.648562
14.770000,-1.700000,13.747790,2.658499
14.793333,-1.600000,13.918570,2.662159
14.816667,-2.000000,13.747790,2.665895
14.840000,-1.600000,13.833180,2.669356
14.863333,-1.600000,13.491620,2.673833
14.886667,-1.500000,14.174740,2.677454
14.910000,-1.600000,13.747790,2.681086
14.933333,-1.300000,13.747790,2.684675
14.956667,-1.700000,13.918570,2.688252
14.980000,-1.500000,13.577010,2.692004
15.003333,-1.800000,14.174740,2.695561
15.026667,-1.700000,14.089350,2.699134
15.050000,-1.300000,13.662400,2.702899
15.073333,-1.800000,13.918570,2.706455
15.096667,-1.800000,14.089350,2.709993
15.120000,-1.900000,14.003960,2.713804
