# Date: 20200710
# Operator: SCAW
# Notes:
#	pp2-1 pre-test tap
#	z
# Tap_cm: 6.0
# Sample: pp2-1
# Fit of Tap:
#	Ic = 136 +/- 0.021 A
#	n = 28.4 +/- 0.2 
#	Vc = 6 uV
#	Vfloor = -1.6 +/- 0.006 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
2.893333,-1.900000,6.831200,0.614787
2.916667,-1.800000,7.001980,0.618292
2.940000,-1.800000,7.087370,0.621793
2.963333,-1.900000,6.831200,0.625217
2.986667,-2.000000,7.172760,0.628691
3.010000,-1.800000,6.831200,0.632319
3.033333,-2.100000,6.745810,0.635955
3.056667,-1.900000,7.172760,0.639509
3.080000,-2.100000,7.001980,0.642986
3.103333,-1.900000,6.831200,0.646487
3.126667,-1.900000,7.001980,0.649950
3.150000,-1.700000,6.916590,0.653416
3.173333,-2.300000,7.087370,0.656964
3.196667,-1.700000,7.172760,0.660491
3.220000,-1.900000,7.087370,0.663995
3.243333,-1.900000,6.916590,0.667705
3.266667,-2.000000,7.087370,0.671260
3.290000,-1.800000,7.087370,0.674864
3.313333,-1.900000,7.172760,0.678370
3.336667,-1.800000,7.172760,0.681857
3.360000,-2.200000,7.258150,0.685475
3.383333,-1.800000,7.343540,0.689339
3.406667,-2.100000,7.343540,0.692905
3.430000,-1.900000,7.172760,0.696496
3.453333,-1.900000,7.087370,0.700312
3.476667,-2.100000,7.172760,0.704037
3.500000,-1.800000,7.428930,0.707639
3.523333,-1.800000,7.258150,0.711403
3.546667,-1.800000,7.343540,0.714942
3.570000,-2.000000,7.172760,0.718606
3.593333,-1.900000,7.343540,0.722200
3.616667,-2.000000,7.428930,0.725949
3.640000,-1.900000,7.258150,0.729642
3.663333,-1.900000,7.258150,0.733220
3.686667,-1.700000,7.172760,0.736781
3.710000,-2.100000,7.428930,0.740325
3.733333,-1.800000,7.514320,0.743966
3.756667,-1.800000,7.001980,0.747582
3.780000,-1.900000,7.172760,0.751298
3.803333,-2.000000,7.428930,0.754977
3.826667,-1.900000,7.514320,0.758681
3.850000,-2.000000,7.514320,0.762202
3.873333,-1.800000,7.428930,0.765678
3.896667,-2.000000,7.258150,0.769249
3.920000,-2.000000,7.685100,0.772742
3.943333,-2.100000,7.343540,0.776149
3.966667,-1.900000,7.343540,0.779746
3.990000,-2.100000,7.599710,0.783323
4.013333,-1.900000,7.343540,0.786848
4.036667,-2.100000,7.514320,0.790412
4.060000,-1.900000,7.770490,0.794151
4.083333,-1.800000,7.258150,0.797714
4.106667,-2.000000,7.258150,0.801244
4.130000,-1.900000,7.770490,0.804828
4.153333,-2.200000,7.599710,0.808430
4.176667,-2.000000,7.685100,0.811987
4.200000,-1.500000,7.685100,0.815627
4.223333,-2.100000,7.599710,0.819137
4.246667,-2.000000,7.855880,0.822569
4.270000,-2.100000,7.599710,0.826204
4.293333,-2.100000,7.343540,0.829917
4.316667,-1.900000,7.428930,0.833443
4.340000,-1.800000,7.428930,0.836923
4.363333,-2.000000,7.599710,0.840564
4.386667,-2.100000,7.855880,0.844046
4.410000,-1.800000,7.514320,0.847829
4.433333,-1.800000,7.770490,0.851592
4.456667,-1.800000,7.599710,0.867000
4.480000,-1.800000,8.026660,0.872582
4.503333,-2.100000,7.855880,0.876032
4.526667,-1.800000,7.685100,0.879542
4.550000,-1.800000,7.770490,0.883044
4.573333,-1.800000,7.685100,0.886453
4.596667,-1.700000,7.855880,0.889942
4.620000,-1.600000,7.855880,0.893693
4.643333,-1.800000,7.770490,0.897376
4.666667,-1.700000,7.685100,0.901084
4.690000,-1.800000,7.855880,0.904592
4.713333,-2.000000,7.941270,0.908258
4.736667,-1.700000,8.026660,0.911851
4.760000,-2.000000,7.855880,0.915502
4.783333,-2.000000,7.855880,0.919133
