# Date: 20200710
# Operator: SCAW
# Notes: pp2-2 pre-test tap y
# Tap_cm: 6.0
# Sample: pp2-2
# Fit of Tap:
#	Ic = 110 +/- 0 A
#	n = 969 +/- 0 
#	Vc = 6 uV
#	Vfloor = 0.944 +/- 0 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
3.523333,2.000000,7.599710,0.706067
3.546667,2.000000,7.599710,0.709680
3.570000,2.500000,7.599710,0.718093
3.593333,2.200000,7.685100,0.725432
3.616667,2.100000,7.941270,0.730623
3.640000,2.000000,7.343540,0.734277
3.663333,2.000000,7.599710,0.738778
3.686667,2.400000,8.026660,0.743054
3.710000,2.400000,8.112050,0.747052
3.733333,2.400000,7.343540,0.751455
3.756667,2.100000,7.770490,0.755761
3.780000,2.000000,8.026660,0.759476
3.803333,2.300000,7.941270,0.763310
3.826667,2.200000,7.941270,0.766856
3.850000,2.300000,7.685100,0.770740
3.873333,2.200000,7.770490,0.774652
3.896667,2.200000,8.112050,0.778519
3.920000,2.300000,7.855880,0.782235
3.943333,2.200000,7.685100,0.787012
3.966667,2.200000,7.770490,0.790664
3.990000,1.800000,8.026660,0.794110
4.013333,2.200000,8.026660,0.797613
4.036667,2.000000,7.855880,0.801549
4.060000,1.900000,7.770490,0.805091
4.083333,2.400000,7.685100,0.815801
4.106667,2.000000,7.855880,0.822887
4.130000,2.000000,7.855880,0.826853
4.153333,2.100000,8.197440,0.830745
4.176667,2.100000,7.941270,0.834894
4.200000,2.100000,7.685100,0.839540
4.223333,1.800000,8.026660,0.843677
4.246667,2.100000,7.941270,0.848748
4.270000,2.000000,8.026660,0.852591
4.293333,2.400000,8.026660,0.857118
4.316667,2.000000,7.941270,0.860870
4.340000,1.900000,8.026660,0.864669
4.363333,2.500000,7.941270,0.869510
4.386667,2.100000,8.026660,0.873105
4.410000,1.900000,8.197440,0.877175
4.433333,2.100000,8.197440,0.881861
4.456667,1.900000,7.941270,0.885408
4.480000,2.200000,8.112050,0.889707
4.503333,1.900000,8.026660,0.893614
