# Date: 20200710
# Operator: SCAW
# Notes: pp2-2 pre-test tap y
# Tap_cm: 6.0
# Sample: pp2-2
# Fit of Tap:
#	Ic = 139 +/- 0.027 A
#	n = 37 +/- 0.38 
#	Vc = 6 uV
#	Vfloor = -0.287 +/- 0.0033 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
2.916667,-0.300000,7.087370,0.636909
2.940000,-0.200000,6.831200,0.640677
2.963333,-0.100000,7.001980,0.644435
2.986667,-0.500000,7.172760,0.648162
3.010000,-0.300000,7.172760,0.651856
3.033333,-0.200000,7.172760,0.655624
3.056667,-0.400000,7.001980,0.659340
3.080000,-0.400000,7.172760,0.663029
3.103333,-0.400000,7.428930,0.666753
3.126667,-0.400000,7.172760,0.670442
3.150000,-0.600000,7.087370,0.674151
3.173333,-0.400000,7.343540,0.677868
3.196667,-0.400000,7.428930,0.681603
3.220000,-0.600000,6.916590,0.685349
3.243333,-0.400000,7.001980,0.689067
3.266667,-0.400000,7.428930,0.692775
3.290000,-0.200000,7.001980,0.696595
3.313333,-0.400000,7.343540,0.700326
3.336667,-0.100000,7.172760,0.704150
3.360000,-0.700000,7.172760,0.707893
3.383333,-0.400000,7.770490,0.711587
3.406667,-0.400000,7.343540,0.715322
3.430000,-0.300000,7.258150,0.719015
3.453333,-0.500000,7.087370,0.722736
3.476667,-0.400000,7.258150,0.726555
3.500000,-0.200000,7.172760,0.730258
3.523333,-0.300000,7.428930,0.734056
3.546667,-0.200000,7.343540,0.737793
3.570000,-0.500000,7.258150,0.741481
3.593333,-0.600000,7.599710,0.745211
3.616667,-0.500000,7.428930,0.748929
3.640000,-0.400000,7.428930,0.752640
3.663333,-0.500000,7.343540,0.756385
3.686667,-0.100000,7.428930,0.760155
3.710000,-0.500000,7.514320,0.763855
3.733333,-0.400000,7.343540,0.767667
3.756667,-0.400000,7.514320,0.779301
3.780000,-0.200000,7.685100,0.783718
3.803333,-0.400000,7.514320,0.787483
3.826667,-0.400000,7.428930,0.791237
3.850000,-0.400000,7.770490,0.794928
3.873333,-0.200000,7.514320,0.798647
3.896667,-0.400000,7.428930,0.802337
3.920000,-0.400000,7.172760,0.806072
3.943333,-0.400000,7.599710,0.809763
3.966667,-0.200000,7.599710,0.813431
3.990000,-0.500000,7.599710,0.817126
4.013333,-0.300000,7.599710,0.820850
4.036667,-0.600000,7.599710,0.824653
4.060000,-0.300000,7.855880,0.828357
4.083333,-0.500000,7.685100,0.832020
4.106667,-0.400000,7.428930,0.835839
4.130000,-0.400000,7.428930,0.839541
4.153333,-0.400000,7.685100,0.843166
4.176667,-0.500000,7.514320,0.846866
4.200000,-0.500000,7.770490,0.850398
4.223333,-0.400000,7.599710,0.854107
4.246667,-0.400000,7.685100,0.857660
4.270000,-0.400000,7.855880,0.861164
4.293333,-0.400000,7.770490,0.864900
4.316667,-0.300000,7.599710,0.868530
4.340000,-0.300000,7.685100,0.872159
4.363333,-0.200000,7.599710,0.875749
4.386667,-0.400000,7.770490,0.879341
4.410000,-0.400000,7.941270,0.882843
4.433333,-0.300000,7.599710,0.886485
4.456667,-0.300000,7.514320,0.890029
4.480000,-0.200000,7.941270,0.893566
4.503333,-0.400000,7.855880,0.897310
4.526667,-0.700000,7.855880,0.900898
4.550000,-0.100000,7.855880,0.904366
4.573333,-0.600000,7.685100,0.907951
4.596667,-0.200000,7.941270,0.911452
4.620000,-0.500000,8.026660,0.915005
4.643333,-0.400000,7.941270,0.918504
4.666667,-0.400000,8.026660,0.921969
4.690000,-0.300000,7.941270,0.925452
4.713333,-0.600000,8.026660,0.928955
4.736667,-0.400000,8.026660,0.932371
4.760000,-0.100000,7.941270,0.935893
4.783333,-0.300000,7.599710,0.939402
4.806667,-0.400000,7.941270,0.942818
4.830000,-0.600000,8.026660,0.946303
4.853333,-0.300000,8.197440,0.949731
4.876667,-0.300000,8.112050,0.953182
4.900000,-0.100000,7.855880,0.956636
4.923333,-0.400000,7.941270,0.960056
4.946667,-0.100000,8.026660,0.963465
4.970000,-0.300000,8.197440,0.966914
4.993333,-0.400000,8.026660,0.976288
5.016667,-0.200000,8.368220,1.048678
5.040000,-0.200000,8.453610,1.066367
5.063333,-0.300000,8.197440,1.074028
5.086667,-0.300000,8.453610,1.079971
5.110000,-0.500000,8.197440,1.084215
5.133333,0.000000,8.112050,1.087746
5.156667,-0.600000,8.197440,1.091208
5.180000,-0.300000,8.282830,1.094647
5.203333,-0.500000,8.453610,1.098084
5.226667,-0.300000,8.197440,1.101702
5.250000,-0.300000,8.282830,1.105339
5.273333,-0.400000,8.282830,1.108881
5.296667,-0.200000,8.282830,1.112414
5.320000,-0.100000,8.453610,1.115907
5.343333,-0.300000,8.282830,1.119365
5.366667,-0.500000,8.112050,1.122849
5.390000,0.000000,8.282830,1.126565
5.413333,-0.300000,8.197440,1.130109
5.436667,-0.200000,8.539000,1.133665
5.460000,-0.500000,8.282830,1.137348
5.483333,-0.500000,8.282830,1.140908
5.506667,-0.400000,8.453610,1.144498
5.530000,-0.500000,8.624390,1.148037
5.553333,-0.200000,8.539000,1.151559
5.576667,-0.400000,8.368220,1.155028
5.600000,-0.400000,8.197440,1.158502
5.623333,-0.100000,8.539000,1.161950
5.646667,-0.300000,8.453610,1.165379
5.670000,-0.400000,8.282830,1.168951
5.693333,-0.200000,8.368220,1.172607
5.716667,-0.200000,8.539000,1.176238
5.740000,-0.400000,8.453610,1.179710
5.763333,-0.100000,8.453610,1.183236
5.786667,-0.600000,8.368220,1.186791
5.810000,-0.200000,8.453610,1.190299
5.833333,-0.400000,8.624390,1.193785
5.856667,-0.400000,8.368220,1.197234
5.880000,-0.400000,8.624390,1.200654
5.903333,-0.400000,8.282830,1.204151
5.926667,-0.500000,8.453610,1.207726
5.950000,-0.100000,8.709780,1.211345
5.973333,-0.700000,8.795170,1.215039
5.996667,-0.400000,8.539000,1.218576
6.020000,-0.100000,8.453610,1.222115
6.043333,-0.300000,8.453610,1.225687
6.066667,-0.500000,8.965950,1.229128
6.090000,-0.400000,8.624390,1.232573
6.113333,-0.200000,8.624390,1.236183
6.136667,-0.400000,8.453610,1.239754
6.160000,-0.200000,8.624390,1.243434
6.183333,-0.200000,8.453610,1.247130
6.206667,-0.400000,8.880560,1.250779
6.230000,-0.100000,8.624390,1.254432
6.253333,-0.600000,8.624390,1.257924
6.276667,-0.400000,8.880560,1.261331
6.300000,-0.200000,8.880560,1.264877
6.323333,-0.200000,8.624390,1.268445
6.346667,-0.400000,8.709780,1.271926
6.370000,-0.500000,8.624390,1.275561
6.393333,0.000000,8.795170,1.279049
6.416667,-0.400000,8.880560,1.282461
6.440000,-0.400000,8.795170,1.285970
6.463333,-0.300000,8.709780,1.289419
6.486667,-0.300000,8.795170,1.292981
6.510000,-0.600000,8.795170,1.296438
6.533333,-0.200000,8.880560,1.299878
6.556667,-0.300000,8.880560,1.303394
6.580000,-0.100000,8.709780,1.306864
6.603333,-0.300000,8.965950,1.310310
6.626667,-0.500000,9.136730,1.313784
6.650000,-0.400000,9.136730,1.317471
6.673333,-0.100000,8.709780,1.321136
6.696667,-0.500000,8.880560,1.324818
6.720000,-0.400000,9.222120,1.328325
6.743333,-0.500000,9.051340,1.331897
6.766667,-0.100000,8.880560,1.335419
6.790000,-0.300000,8.965950,1.338883
6.813333,-0.400000,8.965950,1.342499
6.836667,-0.500000,9.136730,1.346149
6.860000,-0.300000,9.051340,1.349647
6.883333,-0.300000,9.051340,1.353144
6.906667,-0.200000,8.880560,1.356713
6.930000,-0.400000,9.051340,1.360175
6.953333,-0.200000,8.965950,1.363587
6.976667,-0.300000,9.222120,1.367211
7.000000,-0.300000,9.222120,1.374899
7.023333,-0.500000,9.222120,1.381235
7.046667,-0.200000,9.222120,1.385206
7.070000,-0.500000,9.136730,1.388821
7.093333,-0.300000,8.965950,1.392388
7.116667,-0.600000,9.222120,1.395875
7.140000,-0.100000,9.307510,1.399389
7.163333,-0.500000,9.307510,1.402905
7.186667,-0.200000,9.051340,1.406565
7.210000,-0.200000,9.222120,1.410242
7.233333,-0.500000,9.136730,1.413809
7.256667,-0.300000,9.307510,1.417469
7.280000,0.200000,9.222120,1.421095
7.303333,-0.600000,9.051340,1.424948
7.326667,-0.600000,9.649070,1.428577
7.350000,-0.400000,9.392900,1.432215
7.373333,-0.300000,9.222120,1.435844
7.396667,-0.500000,9.051340,1.439390
7.420000,-0.100000,9.222120,1.442954
7.443333,-0.300000,9.307510,1.446470
7.466667,0.100000,9.392900,1.449926
7.490000,-0.300000,9.478290,1.453487
7.513333,-0.200000,9.222120,1.457163
7.536667,-0.400000,9.563680,1.460670
7.560000,-0.300000,9.392900,1.464102
7.583333,-0.400000,9.392900,1.467621
7.606667,0.100000,9.392900,1.471191
7.630000,-0.400000,9.392900,1.474809
7.653333,-0.200000,9.563680,1.478387
7.676667,-0.200000,9.649070,1.481919
7.700000,0.000000,9.478290,1.485402
7.723333,-0.500000,9.478290,1.488856
7.746667,-0.200000,9.392900,1.492284
7.770000,-0.200000,9.563680,1.495700
7.793333,-0.300000,9.563680,1.499254
